Title,Embeddings,Algorithm,Num Clusters,Linkage,Affinity,Silhouette Score
PCA-0-mean_AggClustering_nc:20_link:complete_aff:l2,PCA-0-mean,Agg_Clustering,20,complete,l2,0.21282235094884525
PCA-0-mean_AggClustering_nc:20_link:complete_aff:euclidean,PCA-0-mean,Agg_Clustering,20,complete,euclidean,0.21282235094884525
PCA-0-mean_AggClustering_nc:16_link:complete_aff:l2,PCA-0-mean,Agg_Clustering,16,complete,l2,0.21240382771662705
PCA-0-mean_AggClustering_nc:16_link:complete_aff:euclidean,PCA-0-mean,Agg_Clustering,16,complete,euclidean,0.21240382771662705
PCA-0-mean_AggClustering_nc:18_link:complete_aff:euclidean,PCA-0-mean,Agg_Clustering,18,complete,euclidean,0.20919211655136785
PCA-0-mean_AggClustering_nc:18_link:complete_aff:l2,PCA-0-mean,Agg_Clustering,18,complete,l2,0.20919211655136785
PCA-0-mean_AggClustering_nc:18_link:average_aff:l1,PCA-0-mean,Agg_Clustering,18,average,l1,0.20824181131073494
PCA-0-mean_AggClustering_nc:18_link:average_aff:manhattan,PCA-0-mean,Agg_Clustering,18,average,manhattan,0.20824181131073494
PCA-0-mean_AggClustering_nc:12_link:complete_aff:l2,PCA-0-mean,Agg_Clustering,12,complete,l2,0.20647591132054435
PCA-0-mean_AggClustering_nc:12_link:complete_aff:euclidean,PCA-0-mean,Agg_Clustering,12,complete,euclidean,0.20647591132054435
PCA-0-mean_AggClustering_nc:14_link:complete_aff:cosine,PCA-0-mean,Agg_Clustering,14,complete,cosine,0.20630487698686328
PCA-0-mean_AggClustering_nc:20_link:complete_aff:l1,PCA-0-mean,Agg_Clustering,20,complete,l1,0.2047884624553946
PCA-0-mean_AggClustering_nc:20_link:complete_aff:manhattan,PCA-0-mean,Agg_Clustering,20,complete,manhattan,0.2047884624553946
PCA-0-mean_AggClustering_nc:20_link:complete_aff:cosine,PCA-0-mean,Agg_Clustering,20,complete,cosine,0.2029165963417706
PCA-0-mean_AggClustering_nc:14_link:complete_aff:euclidean,PCA-0-mean,Agg_Clustering,14,complete,euclidean,0.20219762747042724
PCA-0-mean_AggClustering_nc:14_link:complete_aff:l2,PCA-0-mean,Agg_Clustering,14,complete,l2,0.20219762747042724
PCA-0-mean_AggClustering_nc:8_link:average_aff:l1,PCA-0-mean,Agg_Clustering,8,average,l1,0.20155270501031725
PCA-0-mean_AggClustering_nc:8_link:average_aff:manhattan,PCA-0-mean,Agg_Clustering,8,average,manhattan,0.20155270501031725
PCA-0-mean_AggClustering_nc:8_link:complete_aff:cosine,PCA-0-mean,Agg_Clustering,8,complete,cosine,0.19940466964488238
PCA-0-mean_AggClustering_nc:6_link:average_aff:manhattan,PCA-0-mean,Agg_Clustering,6,average,manhattan,0.19837909772434198
PCA-0-mean_AggClustering_nc:6_link:average_aff:l1,PCA-0-mean,Agg_Clustering,6,average,l1,0.19837909772434198
PCA-0-mean_AggClustering_nc:16_link:complete_aff:cosine,PCA-0-mean,Agg_Clustering,16,complete,cosine,0.1973708878470852
PCA-0-mean_AggClustering_nc:18_link:complete_aff:cosine,PCA-0-mean,Agg_Clustering,18,complete,cosine,0.18893330702726643
PCA-0-mean_AggClustering_nc:10_link:complete_aff:euclidean,PCA-0-mean,Agg_Clustering,10,complete,euclidean,0.1849297881503936
PCA-0-mean_AggClustering_nc:10_link:complete_aff:l2,PCA-0-mean,Agg_Clustering,10,complete,l2,0.1849297881503936
PCA-0-mean_AggClustering_nc:10_link:single_aff:l2,PCA-0-mean,Agg_Clustering,10,single,l2,0.17897039563311418
PCA-0-mean_AggClustering_nc:10_link:single_aff:euclidean,PCA-0-mean,Agg_Clustering,10,single,euclidean,0.17897039563311418
PCA-0-mean_AggClustering_nc:8_link:complete_aff:l2,PCA-0-mean,Agg_Clustering,8,complete,l2,0.17381269202572053
PCA-0-mean_AggClustering_nc:8_link:complete_aff:euclidean,PCA-0-mean,Agg_Clustering,8,complete,euclidean,0.17381269202572053
PCA-0-mean_AggClustering_nc:10_link:complete_aff:cosine,PCA-0-mean,Agg_Clustering,10,complete,cosine,0.17010844486777346
PCA-0-mean_AggClustering_nc:6_link:complete_aff:euclidean,PCA-0-mean,Agg_Clustering,6,complete,euclidean,0.14289381841003565
PCA-0-mean_AggClustering_nc:6_link:complete_aff:l2,PCA-0-mean,Agg_Clustering,6,complete,l2,0.14289381841003565
PCA-0-mean_AggClustering_nc:6_link:complete_aff:cosine,PCA-0-mean,Agg_Clustering,6,complete,cosine,0.13677146643410734
PCA-0-mean_AggClustering_nc:6_link:single_aff:euclidean,PCA-0-mean,Agg_Clustering,6,single,euclidean,0.1242445641355375
PCA-0-mean_AggClustering_nc:6_link:single_aff:l2,PCA-0-mean,Agg_Clustering,6,single,l2,0.1242445641355375
PCA-0-mean_AggClustering_nc:8_link:single_aff:l2,PCA-0-mean,Agg_Clustering,8,single,l2,0.08765018651462606
PCA-0-mean_AggClustering_nc:8_link:single_aff:euclidean,PCA-0-mean,Agg_Clustering,8,single,euclidean,0.08765018651462606
